product_id,location_id,date,sales_qty,stock_qty,cost,promo,day,weekday,month,year,deficit
8000054507,5637149014,1640,1.0,13,717.5,0,1,3,1,1970,0
8000054507,5637149542,1641,2.0,3,717.5,0,1,3,1,1970,0
8000054507,9000102760,1643,2.0,4,717.5,0,1,3,1,1970,0
8000054507,7000006770,1644,1.0,4,717.5,0,1,3,1,1970,0
8000054507,5637149102,1645,,4,,0,1,3,1,1970,1
8000054507,5637151675,1646,1.0,5,717.5,0,1,3,1,1970,0
8000054507,5637151675,1649,1.0,5,717.5,0,1,3,1,1970,0
8000054507,5637148204,1650,,6,,0,1,3,1,1970,1
8000054507,9000102750,1651,,6,,0,1,3,1,1970,1
8000054507,5637149835,1654,,6,,0,1,3,1,1970,1
8000054507,9000050250,1673,3.0,178,717.5,0,1,3,1,1970,0
8000054507,9000103500,1738,,8,,0,1,3,1,1970,1
8000054507,5637149414,1739,,8,,0,1,3,1,1970,1
8000054507,5637149282,1740,,8,,0,1,3,1,1970,1
8000054507,5637149154,1745,1.0,13,717.5,0,1,3,1,1970,0
8000054507,5637149542,1746,,2,,0,1,3,1,1970,1
8000054507,5637145298,1748,,17,,0,1,3,1,1970,1
8000054507,5637151675,1749,,24,,0,1,3,1,1970,1
8000054507,5637149014,1754,,37,,0,1,3,1,1970,1
8000054507,9000099755,1835,1.0,3,717.5,0,1,3,1,1970,0
8000054507,5637147254,1836,,3,,0,1,3,1,1970,1
8000054507,9000135750,1837,2.0,3,717.5,0,1,3,1,1970,0
8000054507,5637149014,1838,1.0,5,717.5,0,1,3,1,1970,0
8000054507,7000006770,1839,1.0,2,717.5,0,1,3,1,1970,0
8000054507,9000135750,1840,1.0,2,717.5,0,1,3,1,1970,0
8000054507,9000099755,1841,,6,,0,1,3,1,1970,1
8000054507,5637151675,1842,1.0,6,717.5,0,1,3,1,1970,0
8000054507,5637149138,1843,,7,,0,1,3,1,1970,1
8000054507,5637149835,1844,,7,,0,1,3,1,1970,1
8000054507,9000026255,1845,,7,,0,1,3,1,1970,1
8000054507,9000124504,1846,,8,,0,1,3,1,1970,1
8000054507,9000051000,1847,,8,,0,1,3,1,1970,1
8000054507,5637149014,1848,1.0,10,717.5,0,1,3,1,1970,0
8000054507,7000006770,1849,1.0,3,717.5,0,1,3,1,1970,0
8000054507,9000102755,1850,1.0,11,717.5,0,1,3,1,1970,0
8000054507,5637149154,1851,1.0,12,717.5,0,1,3,1,1970,0
8000054507,5637149014,1852,1.0,12,717.5,0,1,3,1,1970,0
8000054507,5637147471,1853,,3,,0,1,3,1,1970,1
8000054507,5637147582,1854,1.0,15,717.5,0,1,3,1,1970,0
8000054507,5637149014,1855,,15,,0,1,3,1,1970,1
8000054507,5637144625,1856,,5,,0,1,3,1,1970,1
8000054507,5637149542,1858,,5,,0,1,3,1,1970,1
8000054507,9000135750,1859,,5,,0,1,3,1,1970,1
8000054507,9000034500,1868,1.0,54,717.5,0,1,3,1,1970,0
8000054507,9000132755,1880,1.0,7,717.5,0,1,3,1,1970,0
8000054507,9000050250,1885,3.0,193,717.5,0,1,3,1,1970,0
8000054507,9000050250,1886,3.0,181,717.5,0,1,3,1,1970,0
8000054507,5637151351,1966,1.0,8,717.5,0,1,3,1,1970,0
8000054507,7000006770,1967,,8,,0,1,3,1,1970,1
8000054507,7000010505,1968,1.0,10,717.5,0,1,3,1,1970,0
8000054507,5637149542,1969,1.0,1,717.5,0,1,3,1,1970,1
8000054507,5637146303,1972,2.0,17,717.5,0,1,3,1,1970,0
8000054507,5637147582,1973,,16,,0,1,3,1,1970,1
8000054507,5637146303,1975,1.0,19,717.5,0,1,3,1,1970,0
8000054507,5637149014,1978,2.0,33,717.5,0,1,3,1,1970,0
8000054507,9000034500,1980,3.0,51,717.5,0,1,3,1,1970,0
8000054507,9000066000,1990,1.0,3,717.5,0,1,3,1,1970,0
8000054507,9000050250,1997,3.0,190,717.5,0,1,3,1,1970,0
8000054507,9000050250,2001,2.0,196,717.5,0,1,3,1,1970,0
8000054507,5637148190,2062,1.0,4,717.5,0,1,3,1,1970,0
8000054507,5637144625,2066,,4,,0,1,3,1,1970,1
8000054507,7000006770,2067,2.0,6,717.5,0,1,3,1,1970,0
8000054507,5637149138,2068,,6,,0,1,3,1,1970,1
8000054507,9000051000,2069,,7,,0,1,3,1,1970,1
8000054507,5637149414,2070,1.0,7,717.5,0,1,3,1,1970,0
8000054507,5637144625,2071,,7,,0,1,3,1,1970,1
8000054507,7000006770,2072,1.0,10,717.5,1,1,3,1,1970,0
8000054507,9000102755,2073,2.0,9,717.5,0,1,3,1,1970,0
8000054507,5637149154,2075,1.0,15,717.5,0,1,3,1,1970,0
8000054507,5637149018,2076,1.0,15,717.5,0,1,3,1,1970,0
8000054507,5637149014,2077,1.0,16,717.5,0,1,3,1,1970,0
8000054507,7000006770,2123,1.0,16,717.5,0,1,3,1,1970,0
8000054507,7000006770,2124,1.0,17,717.5,0,1,3,1,1970,0
8000054507,7000006770,2125,1.0,17,717.5,0,1,3,1,1970,0
8000054507,7000006770,2126,,18,,0,1,3,1,1970,1
8000054507,9000136500,2128,1.0,1,717.5,0,1,3,1,1970,1
8000054507,5637149414,2130,1.0,1,717.5,0,1,3,1,1970,1
8000054507,5637149138,2131,1.0,1,717.5,0,1,3,1,1970,1
8000054507,9000132750,2132,1.0,34,717.5,0,1,3,1,1970,0
8000054507,9000050250,2151,3.0,175,717.5,0,1,3,1,1970,0
8000054507,9000050250,2156,3.0,187,717.5,0,1,3,1,1970,0
8000054507,9000050250,2157,62.0,113,717.5,0,1,3,1,1970,0
8000054507,5637148204,2239,1.0,2,717.5,0,1,3,1,1970,0
8000054507,9000136500,2241,1.0,0,717.5,0,1,3,1,1970,1
8000054507,9000124504,2247,1.0,4,717.5,0,1,3,1,1970,0
8000054507,5637145298,2248,1.0,10,717.5,1,1,3,1,1970,0
8000054507,5637149282,2249,1.0,11,717.5,0,1,3,1,1970,0
8000054507,9000102755,2250,1.0,13,717.5,0,1,3,1,1970,0
8000054507,5637145298,2252,1.0,6,717.5,0,1,3,1,1970,0
8000054507,5637149018,2253,1.0,16,717.5,0,1,3,1,1970,0
8000054507,5637149018,2254,1.0,19,717.5,1,1,3,1,1970,0
8000054507,5637149282,2256,1.0,8,717.5,0,1,3,1,1970,0
8000054507,5637149282,2258,1.0,9,717.5,0,1,3,1,1970,0
8000054507,9000034500,2264,1.0,55,717.5,0,1,3,1,1970,0
8000054507,9000102755,2353,1.0,12,717.5,0,1,3,1,1970,0
8000054507,5637149282,2354,1.0,13,717.5,1,1,3,1,1970,0
8000054507,9000026250,2356,1.0,19,717.5,0,1,3,1,1970,0
8000054507,5637149018,2357,1.0,20,717.5,1,1,3,1,1970,0
8000054507,9000026250,2358,1.0,21,717.5,0,1,3,1,1970,0
8000054507,5637149014,2359,3.0,22,717.5,0,1,3,1,1970,0
8000054507,5637147471,2363,1.0,2,717.5,0,1,3,1,1970,0
8000054507,5637149122,2383,1.0,105,717.5,1,1,3,1,1970,0
8000054507,5637151774,2472,,0,,1,1,3,1,1970,1
8000054507,5637144625,2475,2.0,2,717.5,0,1,3,1,1970,1
8000054507,5637147471,2476,1.0,1,717.5,0,1,3,1,1970,1
8000054507,9000124504,2477,0.0,3,717.5,0,1,3,1,1970,0
8000054507,5637149238,2478,1.0,3,717.5,0,1,3,1,1970,0
8000054507,5637149835,2480,1.0,6,717.5,1,1,3,1,1970,0
8000054507,5637151675,2482,1.0,6,717.5,0,1,3,1,1970,0
8000054507,5637145298,2483,1.0,3,717.5,0,1,3,1,1970,0
8000054507,7000006770,2486,1.0,9,717.5,1,1,3,1,1970,0
8000054507,5637151351,2487,1.0,10,717.5,0,1,3,1,1970,0
8000054507,5637149102,2488,1.0,4,717.5,0,1,3,1,1970,0
8000054507,5637149835,2490,1.0,5,717.5,0,1,3,1,1970,0
8000054507,5637149014,2491,1.0,15,717.5,0,1,3,1,1970,0
8000054507,5637149014,2492,1.0,17,717.5,0,1,3,1,1970,0
8000054507,5637149014,2493,2.0,21,717.5,1,1,3,1,1970,0
8000054507,5637150141,2495,1.0,8,717.5,1,1,3,1,1970,0
8000054507,5637145298,2498,1.0,9,717.5,1,1,3,1,1970,0
8000054507,9000111025,2506,,94,,0,1,3,1,1970,1
8000054507,5637149282,2597,1.0,12,717.5,0,1,3,1,1970,0
8000054507,9000026255,2598,3.0,1,717.5,1,1,3,1,1970,1
8000054507,5637149154,2599,1.0,14,717.5,0,1,3,1,1970,0
8000054507,5637149018,2601,1.0,17,717.5,0,1,3,1,1970,0
8000054507,5637146303,2606,1.0,21,717.5,1,1,3,1,1970,0
8000054507,5637149014,2607,1.0,23,717.5,1,1,3,1,1970,0
8000054507,5637149014,2610,1.0,28,717.5,0,1,3,1,1970,0
8000054507,5637145298,2612,1.0,2,717.5,0,1,3,1,1970,0
8000054507,9000132750,2613,1.0,38,717.5,1,1,3,1,1970,0
